state,year,stateno,time,time2,billsproposed,photo,id_req,election_margin,election_margin_mcent,pct_gop,pct_gop_centered,gopXmargin_mcent,battleground,vep_pres,vep_pres_mcent,battleXvep_mcent,gov_gop,pct_nonwhite_registrants,nonwhite_mcent,nonwhite_absgrowth,nonwhite_growth_mcent,gov_ideology,gov_ideology_mcent,south,diff_any_id,diff_anyid_mcent,diff_photo_id,diff_photoid_mcent,voterfraud,voterfraud_mcent,hava,biennial,scaleid2
Nebraska,2012,27,11,121,1,0,0,,,,,,0,60.1,-0.6495015,0,1,8.546059,-9.907512,19.37984,13.83775,15.64932,-33.95937,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,1
Nevada,2001,28,0,0,0,0,0,9.672356,-5.727994,42.85714,-7.142857,40.91425,0,45.2,-15.5495,0,1,18.7291,0.2755293,-1.408451,-6.950543,27.49802,-22.11067,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2002,28,1,1,0,0,0,15.8203,0.4199549,42.85714,-7.142857,-2.999678,0,45.2,-15.5495,0,1,17.80645,-0.6471201,-1.428571,-6.970664,31.81988,-17.78881,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2003,28,2,4,2,0,0,15.8203,0.4199549,50.79365,0.7936508,0.3332975,1,45.2,-15.5495,-15.5495,1,19.13793,0.6843599,20.65217,15.11008,23.38734,-26.22135,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2004,28,3,9,0,0,0,8.03746,-7.36289,50.79365,0.7936508,-5.843564,1,55.3,-5.449501,-5.449501,1,20.20725,1.753681,17.11712,11.57502,27.85996,-21.74873,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2005,28,4,16,1,0,0,8.03746,-7.36289,44.44444,-5.555556,40.90495,1,55.3,-5.449501,-5.449501,1,22.40642,3.95285,7.435897,1.893805,32.82365,-16.78504,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2006,28,5,25,0,0,0,4.471207,-10.92914,43.54839,-6.451613,70.5106,1,55.3,-5.449501,-5.449501,1,24.75138,6.297811,6.921241,1.379149,32.82365,-16.78504,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2007,28,6,36,1,0,0,4.471207,-10.92914,41.26984,-8.730159,95.41315,1,55.3,-5.449501,-5.449501,1,26.36452,7.910949,20.75893,15.21684,35.74346,-13.86523,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2008,28,7,49,0,0,0,2.857597,-12.54275,41.26984,-8.730159,109.5002,1,57,-3.7495,-3.7495,1,27.63731,9.18374,17.19039,11.6483,34.76649,-14.8422,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2009,28,8,64,2,0,0,2.857597,-12.54275,36.50794,-13.49206,169.2276,1,57,-3.7495,-3.7495,1,27.39151,8.93794,-7.413249,-12.95534,43.8825,-5.72619,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,1,1
Nevada,2010,28,9,81,0,0,0,7.778786,-7.621564,36.50794,-13.49206,102.8306,1,57,-3.7495,-3.7495,1,27.10844,8.65487,-8.006814,-13.54891,40.1884,-9.42029,0,0.6,0.1758246,0.2,0.0629299,0,-1.025,0,1,1
Nevada,2011,28,10,100,1,0,0,7.778786,-7.621564,41.26984,-8.730159,66.53747,1,57,-3.7495,-3.7495,1,30.43278,11.97921,22.40741,16.86532,36.4943,-13.11439,0,0.6,0.1758246,0.2,0.0629299,0,-1.025,0,1,1
Nevada,2012,28,11,121,0,0,0,3.591011,-11.80934,40.98361,-9.016394,106.4776,1,57.1,-3.649502,-3.649502,1,33.2483,14.79473,18.3056,12.7635,32.8002,-16.80849,0,0.6,0.1758246,0.2,0.0629299,0,-1.025,0,1,1
New Hampshire,2001,29,0,0,1,0,0,16.27901,0.878657,63.59338,13.59338,11.94392,1,63.9,3.150501,3.150501,0,3.102623,-15.35095,-7.142857,-12.68495,42.35155,-7.257139,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2002,29,1,1,0,0,0,16.08914,0.6887919,63.65796,13.65796,9.40749,1,63.9,3.150501,3.150501,0,2.861687,-15.59188,-7.692307,-13.2344,42.36501,-7.24368,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2003,29,2,4,2,0,0,16.08914,0.6887919,70.92199,20.92199,14.41089,1,63.9,3.150501,3.150501,1,2.899628,-15.55394,8.333333,2.791241,9.709404,-39.89928,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2004,29,3,9,1,0,0,7.933281,-7.467069,70.51887,20.51887,-153.2158,1,70.9,10.1505,10.1505,1,2.932961,-15.52061,7.692307,2.150215,15.48497,-34.12372,0,0,-0.4241754,0,-0.1370701,2,0.975,0,0,1
New Hampshire,2005,29,4,16,3,0,0,7.933281,-7.467069,63.1829,13.1829,-98.43761,1,70.9,10.1505,10.1505,0,3.349968,-15.1036,11.90476,6.36267,44.94031,-4.668378,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2006,29,5,25,0,0,0,4.869286,-10.53106,62.61905,12.61905,-132.892,1,70.9,10.1505,10.1505,0,3.784569,-14.669,10.6383,5.096206,44.94031,-4.668378,0,0,-0.4241754,0,-0.1370701,3,1.975,0,0,1
New Hampshire,2007,29,6,36,0,0,0,4.869286,-10.53106,40.33019,-9.669811,101.8334,0,70.9,10.1505,0,0,3.811501,-14.64207,5.769231,0.2271388,73.26653,23.65784,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2008,29,7,49,0,0,0,3.023956,-12.37639,40.09547,-9.904534,122.5824,0,71.7,10.9505,0,0,3.835976,-14.61759,5.454545,-0.0875465,77.16273,27.55404,0,0,-0.4241754,0,-0.1370701,11,9.975,0,0,1
New Hampshire,2009,29,8,64,1,0,0,3.023956,-12.37639,43.63208,-6.367925,78.81194,0,71.7,10.9505,0,0,3.727142,-14.72643,-8.620689,-14.16278,74.78666,25.17797,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2010,29,9,81,1,0,0,18.47667,3.076319,43.63208,-6.367925,-19.58977,0,71.7,10.9505,0,0,3.603607,-14.84996,-9.433962,-14.97605,74.57635,24.96766,0,0,-0.4241754,0,-0.1370701,4,2.975,0,0,1
New Hampshire,2011,29,10,100,1,0,0,18.47667,3.076319,74.52831,24.5283,75.45689,1,71.7,10.9505,10.9505,0,4.301834,-14.15174,27.08333,21.54124,74.36604,24.75735,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
New Hampshire,2012,29,11,121,1,1,1,1.129433,-14.27092,74.15459,24.15459,-344.7081,1,70.1,9.350498,9.350498,0,4.920212,-13.53336,21.31148,15.76938,74.15572,24.54703,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,3
New Jersey,2001,30,0,0,1,0,0,4.124825,-11.27553,57.5,7.5,-84.56644,1,56.9,-3.849499,-3.849499,1,18.92703,0.4734606,2.40113,-3.140962,46.69171,-2.916979,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2002,30,1,1,0,0,0,4.124825,-11.27553,46.66667,-3.333333,37.58508,1,56.9,-3.849499,-3.849499,0,19.51604,1.062471,2.344828,-3.197264,74.71236,25.10367,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2003,30,2,4,5,0,0,3.026009,-12.37434,47.05882,-2.941176,36.39512,0,56.9,-3.849499,0,0,21.79536,3.341791,15.83558,10.29349,74.39195,24.78326,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2004,30,3,9,6,0,0,3.026009,-12.37434,42.5,-7.5,92.80756,0,63.8,3.050499,0,0,23.91677,5.463201,13.67074,8.128647,82.10036,32.49167,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,1,0,1
New Jersey,2005,30,4,16,4,0,0,11.22088,-4.179471,42.5,-7.5,31.34604,0,63.8,3.050499,0,0,23.61331,5.15974,-8.495394,-14.03749,82.10036,32.49167,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2006,30,5,25,2,0,0,11.22088,-4.179471,40.83333,-9.166667,38.31182,0,63.8,3.050499,0,0,23.25781,4.804241,-9.284117,-14.82621,82.66605,33.05737,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2007,30,6,36,2,0,0,3.552834,-11.84752,40.83333,-9.166667,108.6022,0,63.8,3.050499,0,0,26.23518,7.78161,21.45499,15.9129,82.66605,33.05737,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2008,30,7,49,4,0,0,3.552834,-11.84752,40.83333,-9.166667,108.6022,0,67,6.2505,0,0,28.81651,10.36294,17.66497,12.12288,83.4333,33.82461,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2009,30,8,64,2,0,0,4.292801,-11.10755,40.83333,-9.166667,101.8192,0,67,6.2505,0,0,27.96301,9.50944,-7.377049,-12.91914,83.4333,33.82461,0,0.3333333,-0.0908421,0,-0.1370701,1,-0.025,0,0,1
New Jersey,2010,30,9,81,0,0,0,4.292801,-11.10755,41.66667,-8.333333,92.5629,0,67,6.2505,0,1,27.02407,8.5705,-7.964602,-13.50669,49.00176,-0.6069314,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2011,30,10,100,1,0,0,3.249161,-12.15119,40.83333,-9.166667,111.3859,0,67,6.2505,0,1,28.52669,10.07312,15.23279,9.690701,14.57022,-35.03847,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
New Jersey,2012,30,11,121,1,0,0,3.249161,-12.15119,40,-10,121.5119,0,61.9,1.150501,0,1,29.79658,11.34301,13.21915,7.677056,0,-49.60869,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,1
New Mexico,2001,31,0,0,0,0,0,0.5725555,-14.82779,41.07143,-8.928572,132.391,0,48.5,-12.2495,0,1,45.70074,27.24717,7.142857,1.600765,53.38786,3.779169,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New Mexico,2002,31,1,1,1,0,0,16.71304,1.312693,41.07143,-8.928572,-11.72048,0,48.5,-12.2495,0,1,49.51857,31.065,6.666667,1.124575,53.38786,3.779169,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New Mexico,2003,31,2,4,2,0,0,16.71304,1.312693,40.17857,-9.821428,-12.89252,1,48.5,-12.2495,-12.2495,0,47.32411,28.87054,9.305555,3.763463,80.3969,30.78821,0,0.4,-0.0241754,0.2,0.0629299,0,-1.025,1,0,1
New Mexico,2004,31,3,9,4,0,0,4.775558,-10.62479,40.17857,-9.821428,104.3506,1,59,-1.7495,-1.7495,0,45.61966,27.16609,8.513342,2.97125,80.26433,30.65564,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
New Mexico,2005,31,4,16,12,0,0,4.775558,-10.62479,41.07143,-8.928572,94.86421,1,59,-1.7495,-1.7495,0,43.87917,25.4256,-3.044497,-8.586589,80.26433,30.65564,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,1,0,1
New Mexico,2006,31,5,25,0,0,0,19.77412,4.373774,41.07143,-8.928572,-39.05156,1,59,-1.7495,-1.7495,0,42.16614,23.71257,-3.140097,-8.682189,80.26433,30.65564,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
New Mexico,2007,31,6,36,1,0,0,19.77412,4.373774,41.07143,-8.928572,-39.05156,0,59,-1.7495,0,0,44.59746,26.14389,4.987531,-0.5545608,80.26433,30.65564,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
New Mexico,2008,31,7,49,0,0,0,17.71056,2.310214,41.07143,-8.928572,-20.62691,0,60.9,0.1505015,0,0,47.0651,28.61153,4.750594,-0.7914984,80.26433,30.65564,0,0.6,0.1758246,0,-0.1370701,0,-1.025,0,0,1
New Mexico,2009,31,8,64,2,0,0,17.71056,2.310214,35.71429,-14.28571,-33.00305,0,60.9,0.1505015,0,0,46.9994,28.54583,-10.31746,-15.85955,81.94027,32.33158,0,0.8,0.3758246,0.2,0.0629299,0,-1.025,0,0,1
New Mexico,2010,31,9,81,2,0,0,1.685974,-13.71438,35.71429,-14.28571,195.9196,0,60.9,0.1505015,0,0,46.91689,28.46332,-11.50443,-17.04652,76.34353,26.73484,0,0.8,0.3758246,0.2,0.0629299,0,-1.025,0,0,1
New Mexico,2011,31,10,100,3,0,0,1.685974,-13.71438,42.85714,-7.142857,97.95982,0,60.9,0.1505015,0,1,45.41763,26.96406,11.85714,6.315051,70.74679,21.1381,0,0.8,0.3758246,0.4,0.2629299,0,-1.025,0,0,1
New Mexico,2012,31,11,121,1,0,0,9.017471,-6.382879,42.34234,-7.657658,48.8779,0,54.7,-6.049499,0,1,44.27403,25.82046,10.60026,5.058163,65.15005,15.54136,0,0.8,0.3758246,0.4,0.2629299,1,-0.025,0,0,1
New York,2001,32,0,0,2,0,0,9.519783,-5.880567,41.23223,-8.767773,51.55947,0,55.1,-5.649501,0,1,23.66936,5.215789,2.008457,-3.533635,44.48737,-5.12132,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2002,32,1,1,1,0,0,0.608551,-14.7918,41.23223,-8.767773,129.6911,0,55.1,-5.649501,0,1,23.82278,5.369211,1.968912,-3.57318,43.88507,-5.723619,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2003,32,2,4,2,0,0,0.608551,-14.7918,39.62264,-10.37736,153.4998,0,55.1,-5.649501,0,1,24.48919,6.035619,5.055894,-0.4861976,43.49659,-6.1121,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2004,32,3,9,8,0,0,12.85148,-2.548872,39.62264,-10.37736,26.45055,0,58,-2.7495,0,1,25.12755,6.67398,4.812575,-0.7295167,42.21651,-7.392179,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,1,0,1
New York,2005,32,4,16,5,0,0,12.85148,-2.548872,37.73585,-12.26415,31.25974,0,58,-2.7495,0,1,25.5144,7.060831,-1.292109,-6.834201,45.14308,-4.465608,0,0.2,-0.2241754,0,-0.1370701,1,-0.025,1,0,1
New York,2006,32,5,25,3,0,0,21.4792,6.078852,38.20755,-11.79245,-71.68458,0,58,-2.7495,0,1,25.9241,7.470531,-1.309023,-6.851115,42.85992,-6.748769,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2007,32,6,36,0,0,0,21.4792,6.078852,36.79245,-13.20755,-80.28673,0,58,-2.7495,0,0,26.25143,7.797861,3.221222,-2.32087,74.72035,25.11166,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2008,32,7,49,2,0,0,24.17992,8.779574,35.37736,-14.62264,-128.3806,0,59,-1.7495,0,0,26.56657,8.113,3.120697,-2.421395,74.11128,24.50259,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2009,32,8,64,2,0,0,24.17992,8.779574,33.64929,-16.35071,-143.5523,0,59,-1.7495,0,0,26.93883,8.485259,1.023587,-4.518505,80.18996,30.58127,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2010,32,9,81,2,0,0,11.11656,-4.283788,34.76191,-15.2381,65.27677,0,59,-1.7495,0,0,27.31388,8.860311,1.013216,-4.528876,77.77139,28.1627,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2011,32,10,100,1,0,0,11.11656,-4.283788,39.15094,-10.84906,46.47506,0,59,-1.7495,0,0,29.53941,11.08584,11.31705,5.77496,75.35283,25.74414,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
New York,2012,32,11,121,1,0,0,27.00874,11.60839,38.67924,-11.32076,-131.4157,0,53.2,-7.549499,0,0,31.64172,13.18815,10.1665,4.624411,72.93427,23.32557,0,0.4,-0.0241754,0.2,0.0629299,0,-1.025,0,0,1
North Carolina,2001,33,0,0,3,0,0,0.9869461,-14.4134,42.94118,-7.058824,101.7417,0,50.7,-10.0495,0,0,23.69276,5.239191,-6.570513,-12.11261,74.53419,24.9255,1,1,0.5758246,0,-0.1370701,0,-1.025,0,0,1
North Carolina,2002,33,1,1,0,0,0,3.838821,-11.56153,42.94118,-7.058824,81.61079,0,50.7,-10.0495,0,0,22.20098,3.747409,-7.03259,-12.57468,74.84284,25.23415,1,1,0.5758246,0,-0.1370701,0,-1.025,0,0,1
North Carolina,2003,33,2,4,4,0,0,3.838821,-11.56153,48.23529,-1.764706,20.4027,0,50.7,-10.0495,0,0,23.61076,5.15719,15.49815,9.956062,68.72876,19.12007,1,1,0.5758246,0,-0.1370701,0,-1.025,1,0,1
North Carolina,2004,33,3,9,0,0,0,3.033997,-12.36635,47.64706,-2.352941,29.0973,0,57.8,-2.949501,0,0,24.81361,6.36004,13.41853,7.876439,71.31621,21.70752,1,1,0.5758246,0,-0.1370701,0,-1.025,0,0,1
North Carolina,2005,33,4,16,1,0,0,3.033997,-12.36635,45.88235,-4.117647,50.92028,0,57.8,-2.949501,0,0,23.29626,4.842691,-7.558685,-13.10078,73.75999,24.1513,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
North Carolina,2006,33,5,25,1,0,0,1.02594,-14.37441,45.88235,-4.117647,59.18875,0,57.8,-2.949501,0,0,21.73077,3.2772,-8.17674,-13.71883,72.67046,23.06177,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
North Carolina,2007,33,6,36,3,0,0,1.02594,-14.37441,41.76471,-8.235294,118.3775,1,57.8,-2.949501,-2.949501,0,23.07438,4.620811,15.65265,10.11056,76.85763,27.24894,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
North Carolina,2008,33,7,49,1,0,0,7.378723,-8.021626,41.76471,-8.235294,66.06046,1,65.5,4.7505,4.7505,0,24.21461,5.761039,13.53419,7.992102,73.88813,24.27944,1,1,0.5758246,0.25,0.1129299,6,4.975,0,0,1
North Carolina,2009,33,8,64,1,0,0,7.378723,-8.021626,42.35294,-7.647059,61.34185,1,65.5,4.7505,4.7505,0,25.521,7.06743,0.589722,-4.95237,73.88813,24.27944,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
North Carolina,2010,33,9,81,0,0,0,18.15155,2.7512,42.35294,-7.647059,-21.03859,1,65.5,4.7505,4.7505,0,26.95847,8.504899,0.5862647,-4.955827,72.95676,23.34807,1,1,0.5758246,0.25,0.1129299,2,0.975,0,0,1
North Carolina,2011,33,10,100,1,0,0,18.15155,2.7512,57.98817,7.988166,21.97704,0,65.5,4.7505,0,0,28.11282,9.659249,14.11324,8.571147,72.02538,22.41669,1,1,0.5758246,0.5,0.3629299,6,4.975,0,0,1
North Carolina,2012,33,11,121,1,0,0,4.38102,-11.01933,58.23529,8.235294,-90.74743,0,64.6,3.850498,0,0,29.08404,10.63047,12.36775,6.825657,71.09401,21.48532,1,1,0.5758246,0.5,0.3629299,0,-1.025,0,0,1
North Dakota,2001,34,0,0,0,0,0,7.670425,-7.729925,68.70748,18.70748,-144.6074,0,60.3,-0.4495008,0,1,4.914001,-13.53957,-4.761905,-10.304,40.8401,-8.768591,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
North Dakota,2002,34,1,1,0,0,0,13.82696,-1.573392,68.70748,18.70748,-29.43421,0,60.3,-0.4495008,0,1,4.69136,-13.76221,-5,-10.54209,39.80032,-9.808371,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
North Dakota,2003,34,2,4,0,1,1,13.82696,-1.573392,68.79433,18.79433,-29.57085,0,60.3,-0.4495008,0,1,5.018356,-13.43521,7.894737,2.352645,39.80032,-9.808371,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,1,1,3
North Dakota,2004,34,3,9,0,1,1,4.044106,-11.35624,68.79433,18.79433,-213.433,0,64.8,4.050503,0,1,5.339806,-13.11376,7.317073,1.774981,41.78979,-7.818899,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,1,3
North Dakota,2005,34,4,16,1,1,1,4.044106,-11.35624,70.21277,20.21277,-229.5411,0,64.8,4.050503,0,1,7.416565,-11.03701,36.36364,30.82154,41.78979,-7.818899,0,0.6666667,0.2424913,0.3333333,0.1962632,1,-0.025,0,1,2
North Dakota,2006,34,5,25,0,1,1,9.01416,-6.38619,70.21277,20.21277,-129.0826,0,64.8,4.050503,0,1,9.571785,-8.881785,26.66667,21.12457,41.78979,-7.818899,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,1,2
North Dakota,2007,34,6,36,0,1,1,9.01416,-6.38619,61.70213,11.70213,-74.73201,1,64.8,4.050503,4.050503,1,9.924622,-8.528949,3.947368,-1.594724,43.36678,-6.24191,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,1,2
North Dakota,2008,34,7,49,0,1,1,1.918037,-13.48231,61.70213,11.70213,-157.7717,1,62.7,1.950501,1.950501,1,10.27569,-8.17788,3.797468,-1.744624,44.1893,-5.419389,0,0.6666667,0.2424913,0.3333333,0.1962632,1,-0.025,0,1,2
North Dakota,2009,34,8,64,0,1,1,1.918037,-13.48231,59.57447,9.574468,-129.086,1,62.7,1.950501,1.950501,1,10.52631,-7.92726,-2.439024,-7.981116,44.1893,-5.419389,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,1,2
North Dakota,2010,34,9,81,0,1,1,32.4043,17.00395,59.57447,9.574468,162.8037,1,62.7,1.950501,1.950501,1,10.80332,-7.65025,-2.5,-8.042092,41.20373,-8.404959,0,0.6666667,0.2424913,0.3333333,0.1962632,1,-0.025,0,1,2
North Dakota,2011,34,10,100,0,1,1,32.4043,17.00395,73.75887,23.75887,403.9945,0,62.7,1.950501,0,1,10.08064,-8.372931,-3.846154,-9.388246,38.21816,-11.39053,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,1,2
North Dakota,2012,34,11,121,0,1,1,15.41203,0.0116831,73.57143,23.57143,0.2753869,0,60.6,-0.1495015,0,1,9.399475,-9.054095,-4,-9.542092,35.23259,-14.3761,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,1,2
Ohio,2001,35,0,0,0,0,0,11.81984,-3.580511,60.30534,10.30534,-36.89839,0,56.7,-4.049499,0,1,12.36311,-6.09046,-1.300578,-6.84267,20.96498,-28.64371,0,0.4,-0.0241754,0.2,0.0629299,0,-1.025,0,0,1
Ohio,2002,35,1,1,0,0,0,7.081902,-8.318448,61.53846,11.53846,-95.98209,0,56.7,-4.049499,0,1,12.28134,-6.17223,-1.317716,-6.859808,20.63007,-28.97862,0,0.4,-0.0241754,0.2,0.0629299,0,-1.025,0,0,1
Ohio,2003,35,2,4,0,0,0,7.081902,-8.318448,62.87879,12.87879,-107.1315,1,56.7,-4.049499,-4.049499,1,13.03629,-5.41728,11.1276,5.585505,20.37757,-29.23112,0,0.4,-0.0241754,0.2,0.0629299,0,-1.025,0,0,1
Ohio,2004,35,3,9,0,0,0,10.14815,-5.252203,63.63636,13.63636,-71.62095,1,66.8,6.050503,6.050503,1,13.72647,-4.7271,10.01335,4.47126,20.59426,-29.01443,0,0.4,-0.0241754,0.2,0.0629299,0,-1.025,0,0,1
Ohio,2005,35,4,16,3,0,0,10.14815,-5.252203,61.36364,11.36364,-59.68412,1,66.8,6.050503,6.050503,1,13.61349,-4.84008,-1.51699,-7.059083,20.86888,-28.73981,0,0.6,0.1758246,0.4,0.2629299,2,0.975,0,0,1
Ohio,2006,35,5,25,3,0,1,7.937225,-7.463125,62.87879,12.87879,-96.116,1,66.8,6.050503,6.050503,1,13.4989,-4.954669,-1.540357,-7.082449,19.925,-29.68369,0,0.6,0.1758246,0.4,0.2629299,2,0.975,0,0,2
Ohio,2007,35,6,36,0,0,1,7.937225,-7.463125,56.06061,6.060606,-45.23106,1,66.8,6.050503,6.050503,0,14.15981,-4.29376,6.570714,1.028622,58.68043,9.071741,0,0.6,0.1758246,0.4,0.2629299,0,-1.025,0,0,2
Ohio,2008,35,7,49,0,0,1,5.212654,-10.1877,56.06061,6.060606,-61.74361,1,66.9,6.150502,6.150502,0,14.80026,-3.65331,6.16559,0.6234983,55.3538,5.745112,0,0.6,0.1758246,0.4,0.2629299,4,2.975,0,0,2
Ohio,2009,35,8,64,0,0,1,5.212654,-10.1877,50.75758,0.7575758,-7.717952,1,66.9,6.150502,6.150502,0,14.16005,-4.293519,-8.29646,-13.83855,63.5795,13.97081,0,0.6,0.1758246,0.4,0.2629299,3,1.975,0,0,2
Ohio,2010,35,9,81,0,0,1,8.096741,-7.303609,50.75758,0.7575758,-5.533038,1,66.9,6.150502,6.150502,0,13.46188,-4.99169,-9.047045,-14.58914,60.58635,10.97766,0,0.6,0.1758246,0.4,0.2629299,2,0.975,0,0,2
Ohio,2011,35,10,100,1,0,1,8.096741,-7.303609,62.12121,12.12121,-88.52859,1,66.9,6.150502,6.150502,1,14.64417,-3.8094,13.39523,7.853134,57.5932,7.984511,0,0.6,0.1758246,0.4,0.2629299,0,-1.025,0,0,2
Ohio,2012,35,11,121,1,0,1,7.011307,-8.389043,62.12121,12.12121,-101.6854,1,64.6,3.850498,3.850498,1,15.73404,-2.71953,11.81287,6.270773,54.60005,4.991362,0,0.8,0.3758246,0.6,0.4629299,0,-1.025,0,0,2
Oklahoma,2001,36,0,0,6,0,0,0.9534378,-14.44691,44.2953,-5.704698,82.41527,0,49.9,-10.8495,0,1,14.72264,-3.73093,25.2551,19.71301,30.81478,-18.79391,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Oklahoma,2002,36,1,1,7,0,0,5.566872,-9.833478,44.59459,-5.405406,53.15393,0,49.9,-10.8495,0,1,17.81401,-0.6395594,20.16293,14.62084,34.23105,-15.37764,0,0.3333333,-0.0908421,0,-0.1370701,0,-1.025,0,0,1
Oklahoma,2003,36,2,4,2,0,0,5.566872,-9.833478,45.94595,-4.054054,39.86545,0,49.9,-10.8495,0,0,18.99913,0.5455602,10.67797,5.135874,62.00129,12.3926,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Oklahoma,2004,36,3,9,4,0,0,9.412811,-5.987539,45.63758,-4.362416,26.12014,0,58.3,-2.449501,0,0,20.10107,1.6475,9.647779,4.105688,62.53288,12.92419,0,0.5,0.0758246,0,-0.1370701,0,-1.025,1,0,1
Oklahoma,2005,36,4,16,6,0,0,9.412811,-5.987539,53.02013,3.020134,-18.08317,0,58.3,-2.449501,0,0,18.94855,0.4949793,-5.865922,-11.40801,52.21438,2.605688,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Oklahoma,2006,36,5,25,7,0,0,3.997383,-11.40297,53.02013,3.020134,-34.43849,0,58.3,-2.449501,0,0,17.79279,-0.6607805,-6.231454,-11.77355,47.32407,-2.28462,0,0.6666667,0.2424913,0,-0.1370701,0,-1.025,0,0,1
Oklahoma,2007,36,6,36,7,0,0,3.997383,-11.40297,54.36242,4.362416,-49.74449,0,58.3,-2.449501,0,0,20.03358,1.580011,13.29114,7.749048,43.64661,-5.96208,0,0.6666667,0.2424913,0,-0.1370701,0,-1.025,0,0,1
Oklahoma,2008,36,7,49,13,0,0,12.61051,-2.789838,54.36242,4.362416,-12.17044,0,55.8,-4.949501,0,0,22.24694,3.793371,11.73184,6.189752,43.76689,-5.841798,0,0.6666667,0.2424913,0,-0.1370701,0,-1.025,0,0,1
